"Set_Number","Set_Keyword","Pair_1","Pair_2"
12,"flipflops","stimuli_exp1_jpg\\28a.jpg","stimuli_exp1_jpg\\28b.jpg"
12,"flipflops","stimuli_exp1_jpg\\28c.jpg","stimuli_exp1_jpg\\28a.jpg"
12,"flipflops","stimuli_exp1_jpg\\28a.jpg","stimuli_exp1_jpg\\28d.jpg"
12,"flipflops","stimuli_exp1_jpg\\28b.jpg","stimuli_exp1_jpg\\28c.jpg"
12,"flipflops","stimuli_exp1_jpg\\28b.jpg","stimuli_exp1_jpg\\28d.jpg"
12,"flipflops","stimuli_exp1_jpg\\28d.jpg","stimuli_exp1_jpg\\28c.jpg"
14,"ribbons","stimuli_exp1_jpg\\5b.jpg","stimuli_exp1_jpg\\5a.jpg"
14,"ribbons","stimuli_exp1_jpg\\5c.jpg","stimuli_exp1_jpg\\5a.jpg"
14,"ribbons","stimuli_exp1_jpg\\5d.jpg","stimuli_exp1_jpg\\5a.jpg"
14,"ribbons","stimuli_exp1_jpg\\5c.jpg","stimuli_exp1_jpg\\5b.jpg"
14,"ribbons","stimuli_exp1_jpg\\5d.jpg","stimuli_exp1_jpg\\5b.jpg"
14,"ribbons","stimuli_exp1_jpg\\5c.jpg","stimuli_exp1_jpg\\5d.jpg"
25,"camera","stimuli_exp1_jpg\\46b.jpg","stimuli_exp1_jpg\\46a.jpg"
25,"camera","stimuli_exp1_jpg\\46a.jpg","stimuli_exp1_jpg\\46c.jpg"
25,"camera","stimuli_exp1_jpg\\46d.jpg","stimuli_exp1_jpg\\46a.jpg"
25,"camera","stimuli_exp1_jpg\\46c.jpg","stimuli_exp1_jpg\\46b.jpg"
25,"camera","stimuli_exp1_jpg\\46d.jpg","stimuli_exp1_jpg\\46b.jpg"
25,"camera","stimuli_exp1_jpg\\46c.jpg","stimuli_exp1_jpg\\46d.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\6b.jpg","stimuli_exp1_jpg\\6a.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\6c.jpg","stimuli_exp1_jpg\\6a.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\6d.jpg","stimuli_exp1_jpg\\6a.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\6c.jpg","stimuli_exp1_jpg\\6b.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\6b.jpg","stimuli_exp1_jpg\\6d.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\6d.jpg","stimuli_exp1_jpg\\6c.jpg"
43,"yarn","stimuli_exp1_jpg\\33b.jpg","stimuli_exp1_jpg\\33a.jpg"
43,"yarn","stimuli_exp1_jpg\\33c.jpg","stimuli_exp1_jpg\\33a.jpg"
43,"yarn","stimuli_exp1_jpg\\33d.jpg","stimuli_exp1_jpg\\33a.jpg"
43,"yarn","stimuli_exp1_jpg\\33b.jpg","stimuli_exp1_jpg\\33c.jpg"
43,"yarn","stimuli_exp1_jpg\\33b.jpg","stimuli_exp1_jpg\\33d.jpg"
43,"yarn","stimuli_exp1_jpg\\33c.jpg","stimuli_exp1_jpg\\33d.jpg"
38,"croissant","stimuli_exp1_jpg\\48b.jpg","stimuli_exp1_jpg\\48a.jpg"
38,"croissant","stimuli_exp1_jpg\\48c.jpg","stimuli_exp1_jpg\\48a.jpg"
38,"croissant","stimuli_exp1_jpg\\48d.jpg","stimuli_exp1_jpg\\48a.jpg"
38,"croissant","stimuli_exp1_jpg\\48c.jpg","stimuli_exp1_jpg\\48b.jpg"
38,"croissant","stimuli_exp1_jpg\\48b.jpg","stimuli_exp1_jpg\\48d.jpg"
38,"croissant","stimuli_exp1_jpg\\48d.jpg","stimuli_exp1_jpg\\48c.jpg"
7,"motorcycle","stimuli_exp1_jpg\\39b.jpg","stimuli_exp1_jpg\\39a.jpg"
7,"motorcycle","stimuli_exp1_jpg\\39c.jpg","stimuli_exp1_jpg\\39a.jpg"
7,"motorcycle","stimuli_exp1_jpg\\39a.jpg","stimuli_exp1_jpg\\39d.jpg"
7,"motorcycle","stimuli_exp1_jpg\\39c.jpg","stimuli_exp1_jpg\\39b.jpg"
7,"motorcycle","stimuli_exp1_jpg\\39b.jpg","stimuli_exp1_jpg\\39d.jpg"
7,"motorcycle","stimuli_exp1_jpg\\39d.jpg","stimuli_exp1_jpg\\39c.jpg"
29,"pumpkin","stimuli_exp1_jpg\\44a.jpg","stimuli_exp1_jpg\\44b.jpg"
29,"pumpkin","stimuli_exp1_jpg\\44a.jpg","stimuli_exp1_jpg\\44c.jpg"
29,"pumpkin","stimuli_exp1_jpg\\44a.jpg","stimuli_exp1_jpg\\44d.jpg"
29,"pumpkin","stimuli_exp1_jpg\\44c.jpg","stimuli_exp1_jpg\\44b.jpg"
29,"pumpkin","stimuli_exp1_jpg\\44b.jpg","stimuli_exp1_jpg\\44d.jpg"
29,"pumpkin","stimuli_exp1_jpg\\44c.jpg","stimuli_exp1_jpg\\44d.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\12b.jpg","stimuli_exp1_jpg\\12a.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\12a.jpg","stimuli_exp1_jpg\\12c.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\12a.jpg","stimuli_exp1_jpg\\12d.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\12c.jpg","stimuli_exp1_jpg\\12b.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\12d.jpg","stimuli_exp1_jpg\\12b.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\12d.jpg","stimuli_exp1_jpg\\12c.jpg"
28,"duck","stimuli_exp1_jpg\\7b.jpg","stimuli_exp1_jpg\\7a.jpg"
28,"duck","stimuli_exp1_jpg\\7c.jpg","stimuli_exp1_jpg\\7a.jpg"
28,"duck","stimuli_exp1_jpg\\7d.jpg","stimuli_exp1_jpg\\7a.jpg"
28,"duck","stimuli_exp1_jpg\\7b.jpg","stimuli_exp1_jpg\\7c.jpg"
28,"duck","stimuli_exp1_jpg\\7d.jpg","stimuli_exp1_jpg\\7b.jpg"
28,"duck","stimuli_exp1_jpg\\7c.jpg","stimuli_exp1_jpg\\7d.jpg"
44,"chess","stimuli_exp1_jpg\\30a.jpg","stimuli_exp1_jpg\\30b.jpg"
44,"chess","stimuli_exp1_jpg\\30a.jpg","stimuli_exp1_jpg\\30c.jpg"
44,"chess","stimuli_exp1_jpg\\30a.jpg","stimuli_exp1_jpg\\30d.jpg"
44,"chess","stimuli_exp1_jpg\\30c.jpg","stimuli_exp1_jpg\\30b.jpg"
44,"chess","stimuli_exp1_jpg\\30b.jpg","stimuli_exp1_jpg\\30d.jpg"
44,"chess","stimuli_exp1_jpg\\30c.jpg","stimuli_exp1_jpg\\30d.jpg"
37,"pancake","stimuli_exp1_jpg\\41b.jpg","stimuli_exp1_jpg\\41a.jpg"
37,"pancake","stimuli_exp1_jpg\\41c.jpg","stimuli_exp1_jpg\\41a.jpg"
37,"pancake","stimuli_exp1_jpg\\41a.jpg","stimuli_exp1_jpg\\41d.jpg"
37,"pancake","stimuli_exp1_jpg\\41c.jpg","stimuli_exp1_jpg\\41b.jpg"
37,"pancake","stimuli_exp1_jpg\\41d.jpg","stimuli_exp1_jpg\\41b.jpg"
37,"pancake","stimuli_exp1_jpg\\41c.jpg","stimuli_exp1_jpg\\41d.jpg"
5,"pasta_water","stimuli_exp1_jpg\\29a.jpg","stimuli_exp1_jpg\\29b.jpg"
5,"pasta_water","stimuli_exp1_jpg\\29c.jpg","stimuli_exp1_jpg\\29a.jpg"
5,"pasta_water","stimuli_exp1_jpg\\29d.jpg","stimuli_exp1_jpg\\29a.jpg"
5,"pasta_water","stimuli_exp1_jpg\\29b.jpg","stimuli_exp1_jpg\\29c.jpg"
5,"pasta_water","stimuli_exp1_jpg\\29b.jpg","stimuli_exp1_jpg\\29d.jpg"
5,"pasta_water","stimuli_exp1_jpg\\29c.jpg","stimuli_exp1_jpg\\29d.jpg"
6,"soap_water","stimuli_exp1_jpg\\23a.jpg","stimuli_exp1_jpg\\23b.jpg"
6,"soap_water","stimuli_exp1_jpg\\23a.jpg","stimuli_exp1_jpg\\23c.jpg"
6,"soap_water","stimuli_exp1_jpg\\23d.jpg","stimuli_exp1_jpg\\23a.jpg"
6,"soap_water","stimuli_exp1_jpg\\23b.jpg","stimuli_exp1_jpg\\23c.jpg"
6,"soap_water","stimuli_exp1_jpg\\23b.jpg","stimuli_exp1_jpg\\23d.jpg"
6,"soap_water","stimuli_exp1_jpg\\23d.jpg","stimuli_exp1_jpg\\23c.jpg"
46,"socks","stimuli_exp1_jpg\\35b.jpg","stimuli_exp1_jpg\\35a.jpg"
46,"socks","stimuli_exp1_jpg\\35a.jpg","stimuli_exp1_jpg\\35c.jpg"
46,"socks","stimuli_exp1_jpg\\35a.jpg","stimuli_exp1_jpg\\35d.jpg"
46,"socks","stimuli_exp1_jpg\\35b.jpg","stimuli_exp1_jpg\\35c.jpg"
46,"socks","stimuli_exp1_jpg\\35d.jpg","stimuli_exp1_jpg\\35b.jpg"
46,"socks","stimuli_exp1_jpg\\35d.jpg","stimuli_exp1_jpg\\35c.jpg"
33,"ice_cream","stimuli_exp1_jpg\\14a.jpg","stimuli_exp1_jpg\\14b.jpg"
33,"ice_cream","stimuli_exp1_jpg\\14a.jpg","stimuli_exp1_jpg\\14c.jpg"
33,"ice_cream","stimuli_exp1_jpg\\14a.jpg","stimuli_exp1_jpg\\14d.jpg"
33,"ice_cream","stimuli_exp1_jpg\\14b.jpg","stimuli_exp1_jpg\\14c.jpg"
33,"ice_cream","stimuli_exp1_jpg\\14d.jpg","stimuli_exp1_jpg\\14b.jpg"
33,"ice_cream","stimuli_exp1_jpg\\14d.jpg","stimuli_exp1_jpg\\14c.jpg"
19,"horses","stimuli_exp1_jpg\\38a.jpg","stimuli_exp1_jpg\\38b.jpg"
19,"horses","stimuli_exp1_jpg\\38c.jpg","stimuli_exp1_jpg\\38a.jpg"
19,"horses","stimuli_exp1_jpg\\38d.jpg","stimuli_exp1_jpg\\38a.jpg"
19,"horses","stimuli_exp1_jpg\\38c.jpg","stimuli_exp1_jpg\\38b.jpg"
19,"horses","stimuli_exp1_jpg\\38b.jpg","stimuli_exp1_jpg\\38d.jpg"
19,"horses","stimuli_exp1_jpg\\38d.jpg","stimuli_exp1_jpg\\38c.jpg"
17,"postcards","stimuli_exp1_jpg\\25b.jpg","stimuli_exp1_jpg\\25a.jpg"
17,"postcards","stimuli_exp1_jpg\\25a.jpg","stimuli_exp1_jpg\\25c.jpg"
17,"postcards","stimuli_exp1_jpg\\25a.jpg","stimuli_exp1_jpg\\25d.jpg"
17,"postcards","stimuli_exp1_jpg\\25c.jpg","stimuli_exp1_jpg\\25b.jpg"
17,"postcards","stimuli_exp1_jpg\\25b.jpg","stimuli_exp1_jpg\\25d.jpg"
17,"postcards","stimuli_exp1_jpg\\25c.jpg","stimuli_exp1_jpg\\25d.jpg"
39,"seashells","stimuli_exp1_jpg\\16b.jpg","stimuli_exp1_jpg\\16a.jpg"
39,"seashells","stimuli_exp1_jpg\\16a.jpg","stimuli_exp1_jpg\\16c.jpg"
39,"seashells","stimuli_exp1_jpg\\16d.jpg","stimuli_exp1_jpg\\16a.jpg"
39,"seashells","stimuli_exp1_jpg\\16c.jpg","stimuli_exp1_jpg\\16b.jpg"
39,"seashells","stimuli_exp1_jpg\\16b.jpg","stimuli_exp1_jpg\\16d.jpg"
39,"seashells","stimuli_exp1_jpg\\16c.jpg","stimuli_exp1_jpg\\16d.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43b.jpg","stimuli_exp1_jpg\\43a.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43c.jpg","stimuli_exp1_jpg\\43a.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43a.jpg","stimuli_exp1_jpg\\43d.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43c.jpg","stimuli_exp1_jpg\\43b.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43d.jpg","stimuli_exp1_jpg\\43b.jpg"
48,"ski_poles","stimuli_exp1_jpg\\43d.jpg","stimuli_exp1_jpg\\43c.jpg"
23,"candles","stimuli_exp1_jpg\\3a.jpg","stimuli_exp1_jpg\\3b.jpg"
23,"candles","stimuli_exp1_jpg\\3c.jpg","stimuli_exp1_jpg\\3a.jpg"
23,"candles","stimuli_exp1_jpg\\3d.jpg","stimuli_exp1_jpg\\3a.jpg"
23,"candles","stimuli_exp1_jpg\\3b.jpg","stimuli_exp1_jpg\\3c.jpg"
23,"candles","stimuli_exp1_jpg\\3d.jpg","stimuli_exp1_jpg\\3b.jpg"
23,"candles","stimuli_exp1_jpg\\3c.jpg","stimuli_exp1_jpg\\3d.jpg"
30,"log","stimuli_exp1_jpg\\45b.jpg","stimuli_exp1_jpg\\45a.jpg"
30,"log","stimuli_exp1_jpg\\45a.jpg","stimuli_exp1_jpg\\45c.jpg"
30,"log","stimuli_exp1_jpg\\45a.jpg","stimuli_exp1_jpg\\45d.jpg"
30,"log","stimuli_exp1_jpg\\45c.jpg","stimuli_exp1_jpg\\45b.jpg"
30,"log","stimuli_exp1_jpg\\45d.jpg","stimuli_exp1_jpg\\45b.jpg"
30,"log","stimuli_exp1_jpg\\45d.jpg","stimuli_exp1_jpg\\45c.jpg"
41,"balloons","stimuli_exp1_jpg\\9a.jpg","stimuli_exp1_jpg\\9b.jpg"
41,"balloons","stimuli_exp1_jpg\\9c.jpg","stimuli_exp1_jpg\\9a.jpg"
41,"balloons","stimuli_exp1_jpg\\9d.jpg","stimuli_exp1_jpg\\9a.jpg"
41,"balloons","stimuli_exp1_jpg\\9b.jpg","stimuli_exp1_jpg\\9c.jpg"
41,"balloons","stimuli_exp1_jpg\\9b.jpg","stimuli_exp1_jpg\\9d.jpg"
41,"balloons","stimuli_exp1_jpg\\9c.jpg","stimuli_exp1_jpg\\9d.jpg"
16,"dogs_running","stimuli_exp1_jpg\\1b.jpg","stimuli_exp1_jpg\\1a.jpg"
16,"dogs_running","stimuli_exp1_jpg\\1c.jpg","stimuli_exp1_jpg\\1a.jpg"
16,"dogs_running","stimuli_exp1_jpg\\1a.jpg","stimuli_exp1_jpg\\1d.jpg"
16,"dogs_running","stimuli_exp1_jpg\\1b.jpg","stimuli_exp1_jpg\\1c.jpg"
16,"dogs_running","stimuli_exp1_jpg\\1b.jpg","stimuli_exp1_jpg\\1d.jpg"
16,"dogs_running","stimuli_exp1_jpg\\1d.jpg","stimuli_exp1_jpg\\1c.jpg"
12,"flipflops","stimuli_exp1_jpg\\15b.jpg","stimuli_exp1_jpg\\15a.jpg"
12,"flipflops","stimuli_exp1_jpg\\15c.jpg","stimuli_exp1_jpg\\15a.jpg"
12,"flipflops","stimuli_exp1_jpg\\15a.jpg","stimuli_exp1_jpg\\15d.jpg"
12,"flipflops","stimuli_exp1_jpg\\15c.jpg","stimuli_exp1_jpg\\15b.jpg"
12,"flipflops","stimuli_exp1_jpg\\15b.jpg","stimuli_exp1_jpg\\15d.jpg"
12,"flipflops","stimuli_exp1_jpg\\15c.jpg","stimuli_exp1_jpg\\15d.jpg"
14,"ribbons","stimuli_exp1_jpg\\11a.jpg","stimuli_exp1_jpg\\11b.jpg"
14,"ribbons","stimuli_exp1_jpg\\11c.jpg","stimuli_exp1_jpg\\11a.jpg"
14,"ribbons","stimuli_exp1_jpg\\11a.jpg","stimuli_exp1_jpg\\11d.jpg"
14,"ribbons","stimuli_exp1_jpg\\11c.jpg","stimuli_exp1_jpg\\11b.jpg"
14,"ribbons","stimuli_exp1_jpg\\11d.jpg","stimuli_exp1_jpg\\11b.jpg"
14,"ribbons","stimuli_exp1_jpg\\11d.jpg","stimuli_exp1_jpg\\11c.jpg"
25,"camera","stimuli_exp1_jpg\\31a.jpg","stimuli_exp1_jpg\\31b.jpg"
25,"camera","stimuli_exp1_jpg\\31a.jpg","stimuli_exp1_jpg\\31c.jpg"
25,"camera","stimuli_exp1_jpg\\31d.jpg","stimuli_exp1_jpg\\31a.jpg"
25,"camera","stimuli_exp1_jpg\\31c.jpg","stimuli_exp1_jpg\\31b.jpg"
25,"camera","stimuli_exp1_jpg\\31b.jpg","stimuli_exp1_jpg\\31d.jpg"
25,"camera","stimuli_exp1_jpg\\31c.jpg","stimuli_exp1_jpg\\31d.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\32a.jpg","stimuli_exp1_jpg\\32b.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\32a.jpg","stimuli_exp1_jpg\\32c.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\32d.jpg","stimuli_exp1_jpg\\32a.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\32c.jpg","stimuli_exp1_jpg\\32b.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\32b.jpg","stimuli_exp1_jpg\\32d.jpg"
35,"tennis_ball","stimuli_exp1_jpg\\32c.jpg","stimuli_exp1_jpg\\32d.jpg"
43,"yarn","stimuli_exp1_jpg\\18a.jpg","stimuli_exp1_jpg\\18b.jpg"
43,"yarn","stimuli_exp1_jpg\\18c.jpg","stimuli_exp1_jpg\\18a.jpg"
43,"yarn","stimuli_exp1_jpg\\18d.jpg","stimuli_exp1_jpg\\18a.jpg"
43,"yarn","stimuli_exp1_jpg\\18b.jpg","stimuli_exp1_jpg\\18c.jpg"
43,"yarn","stimuli_exp1_jpg\\18d.jpg","stimuli_exp1_jpg\\18b.jpg"
43,"yarn","stimuli_exp1_jpg\\18c.jpg","stimuli_exp1_jpg\\18d.jpg"
38,"croissant","stimuli_exp1_jpg\\47b.jpg","stimuli_exp1_jpg\\47a.jpg"
38,"croissant","stimuli_exp1_jpg\\47c.jpg","stimuli_exp1_jpg\\47a.jpg"
38,"croissant","stimuli_exp1_jpg\\47a.jpg","stimuli_exp1_jpg\\47d.jpg"
38,"croissant","stimuli_exp1_jpg\\47b.jpg","stimuli_exp1_jpg\\47c.jpg"
38,"croissant","stimuli_exp1_jpg\\47b.jpg","stimuli_exp1_jpg\\47d.jpg"
38,"croissant","stimuli_exp1_jpg\\47c.jpg","stimuli_exp1_jpg\\47d.jpg"
7,"motorcycle","stimuli_exp1_jpg\\36b.jpg","stimuli_exp1_jpg\\36a.jpg"
7,"motorcycle","stimuli_exp1_jpg\\36c.jpg","stimuli_exp1_jpg\\36a.jpg"
7,"motorcycle","stimuli_exp1_jpg\\36d.jpg","stimuli_exp1_jpg\\36a.jpg"
7,"motorcycle","stimuli_exp1_jpg\\36c.jpg","stimuli_exp1_jpg\\36b.jpg"
7,"motorcycle","stimuli_exp1_jpg\\36d.jpg","stimuli_exp1_jpg\\36b.jpg"
7,"motorcycle","stimuli_exp1_jpg\\36c.jpg","stimuli_exp1_jpg\\36d.jpg"
29,"pumpkin","stimuli_exp1_jpg\\22a.jpg","stimuli_exp1_jpg\\22b.jpg"
29,"pumpkin","stimuli_exp1_jpg\\22a.jpg","stimuli_exp1_jpg\\22c.jpg"
29,"pumpkin","stimuli_exp1_jpg\\22d.jpg","stimuli_exp1_jpg\\22a.jpg"
29,"pumpkin","stimuli_exp1_jpg\\22b.jpg","stimuli_exp1_jpg\\22c.jpg"
29,"pumpkin","stimuli_exp1_jpg\\22d.jpg","stimuli_exp1_jpg\\22b.jpg"
29,"pumpkin","stimuli_exp1_jpg\\22d.jpg","stimuli_exp1_jpg\\22c.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\16a.jpg","stimuli_exp1_jpg\\16b.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\16c.jpg","stimuli_exp1_jpg\\16a.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\16a.jpg","stimuli_exp1_jpg\\16d.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\16b.jpg","stimuli_exp1_jpg\\16c.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\16d.jpg","stimuli_exp1_jpg\\16b.jpg"
21,"yoga_mats","stimuli_exp1_jpg\\16d.jpg","stimuli_exp1_jpg\\16c.jpg"
28,"duck","stimuli_exp1_jpg\\12a.jpg","stimuli_exp1_jpg\\12b.jpg"
28,"duck","stimuli_exp1_jpg\\12c.jpg","stimuli_exp1_jpg\\12a.jpg"
28,"duck","stimuli_exp1_jpg\\12d.jpg","stimuli_exp1_jpg\\12a.jpg"
28,"duck","stimuli_exp1_jpg\\12b.jpg","stimuli_exp1_jpg\\12c.jpg"
28,"duck","stimuli_exp1_jpg\\12d.jpg","stimuli_exp1_jpg\\12b.jpg"
28,"duck","stimuli_exp1_jpg\\12d.jpg","stimuli_exp1_jpg\\12c.jpg"
44,"chess","stimuli_exp1_jpg\\14b.jpg","stimuli_exp1_jpg\\14a.jpg"
44,"chess","stimuli_exp1_jpg\\14a.jpg","stimuli_exp1_jpg\\14c.jpg"
44,"chess","stimuli_exp1_jpg\\14a.jpg","stimuli_exp1_jpg\\14d.jpg"
44,"chess","stimuli_exp1_jpg\\14b.jpg","stimuli_exp1_jpg\\14c.jpg"
44,"chess","stimuli_exp1_jpg\\14d.jpg","stimuli_exp1_jpg\\14b.jpg"
44,"chess","stimuli_exp1_jpg\\14d.jpg","stimuli_exp1_jpg\\14c.jpg"
37,"pancake","stimuli_exp1_jpg\\38b.jpg","stimuli_exp1_jpg\\38a.jpg"
37,"pancake","stimuli_exp1_jpg\\38a.jpg","stimuli_exp1_jpg\\38c.jpg"
37,"pancake","stimuli_exp1_jpg\\38a.jpg","stimuli_exp1_jpg\\38d.jpg"
37,"pancake","stimuli_exp1_jpg\\38b.jpg","stimuli_exp1_jpg\\38c.jpg"
37,"pancake","stimuli_exp1_jpg\\38d.jpg","stimuli_exp1_jpg\\38b.jpg"
37,"pancake","stimuli_exp1_jpg\\38c.jpg","stimuli_exp1_jpg\\38d.jpg"
5,"pasta_water","stimuli_exp1_jpg\\30a.jpg","stimuli_exp1_jpg\\30b.jpg"
5,"pasta_water","stimuli_exp1_jpg\\30c.jpg","stimuli_exp1_jpg\\30a.jpg"
5,"pasta_water","stimuli_exp1_jpg\\30a.jpg","stimuli_exp1_jpg\\30d.jpg"
5,"pasta_water","stimuli_exp1_jpg\\30c.jpg","stimuli_exp1_jpg\\30b.jpg"
5,"pasta_water","stimuli_exp1_jpg\\30d.jpg","stimuli_exp1_jpg\\30b.jpg"
5,"pasta_water","stimuli_exp1_jpg\\30c.jpg","stimuli_exp1_jpg\\30d.jpg"
6,"soap_water","stimuli_exp1_jpg\\25b.jpg","stimuli_exp1_jpg\\25a.jpg"
6,"soap_water","stimuli_exp1_jpg\\25c.jpg","stimuli_exp1_jpg\\25a.jpg"
6,"soap_water","stimuli_exp1_jpg\\25a.jpg","stimuli_exp1_jpg\\25d.jpg"
6,"soap_water","stimuli_exp1_jpg\\25b.jpg","stimuli_exp1_jpg\\25c.jpg"
6,"soap_water","stimuli_exp1_jpg\\25b.jpg","stimuli_exp1_jpg\\25d.jpg"
6,"soap_water","stimuli_exp1_jpg\\25c.jpg","stimuli_exp1_jpg\\25d.jpg"
46,"socks","stimuli_exp1_jpg\\23b.jpg","stimuli_exp1_jpg\\23a.jpg"
46,"socks","stimuli_exp1_jpg\\23c.jpg","stimuli_exp1_jpg\\23a.jpg"
46,"socks","stimuli_exp1_jpg\\23a.jpg","stimuli_exp1_jpg\\23d.jpg"
46,"socks","stimuli_exp1_jpg\\23b.jpg","stimuli_exp1_jpg\\23c.jpg"
46,"socks","stimuli_exp1_jpg\\23d.jpg","stimuli_exp1_jpg\\23b.jpg"
46,"socks","stimuli_exp1_jpg\\23c.jpg","stimuli_exp1_jpg\\23d.jpg"
33,"ice_cream","stimuli_exp1_jpg\\43b.jpg","stimuli_exp1_jpg\\43a.jpg"
33,"ice_cream","stimuli_exp1_jpg\\43a.jpg","stimuli_exp1_jpg\\43c.jpg"
33,"ice_cream","stimuli_exp1_jpg\\43d.jpg","stimuli_exp1_jpg\\43a.jpg"
33,"ice_cream","stimuli_exp1_jpg\\43c.jpg","stimuli_exp1_jpg\\43b.jpg"
33,"ice_cream","stimuli_exp1_jpg\\43d.jpg","stimuli_exp1_jpg\\43b.jpg"
33,"ice_cream","stimuli_exp1_jpg\\43d.jpg","stimuli_exp1_jpg\\43c.jpg"
19,"horses","stimuli_exp1_jpg\\35b.jpg","stimuli_exp1_jpg\\35a.jpg"
19,"horses","stimuli_exp1_jpg\\35a.jpg","stimuli_exp1_jpg\\35c.jpg"
19,"horses","stimuli_exp1_jpg\\35d.jpg","stimuli_exp1_jpg\\35a.jpg"
19,"horses","stimuli_exp1_jpg\\35c.jpg","stimuli_exp1_jpg\\35b.jpg"
19,"horses","stimuli_exp1_jpg\\35d.jpg","stimuli_exp1_jpg\\35b.jpg"
19,"horses","stimuli_exp1_jpg\\35c.jpg","stimuli_exp1_jpg\\35d.jpg"
17,"postcards","stimuli_exp1_jpg\\41b.jpg","stimuli_exp1_jpg\\41a.jpg"
17,"postcards","stimuli_exp1_jpg\\41a.jpg","stimuli_exp1_jpg\\41c.jpg"
17,"postcards","stimuli_exp1_jpg\\41a.jpg","stimuli_exp1_jpg\\41d.jpg"
17,"postcards","stimuli_exp1_jpg\\41b.jpg","stimuli_exp1_jpg\\41c.jpg"
17,"postcards","stimuli_exp1_jpg\\41b.jpg","stimuli_exp1_jpg\\41d.jpg"
17,"postcards","stimuli_exp1_jpg\\41c.jpg","stimuli_exp1_jpg\\41d.jpg"
39,"seashells","stimuli_exp1_jpg\\29a.jpg","stimuli_exp1_jpg\\29b.jpg"
39,"seashells","stimuli_exp1_jpg\\29c.jpg","stimuli_exp1_jpg\\29a.jpg"
39,"seashells","stimuli_exp1_jpg\\29a.jpg","stimuli_exp1_jpg\\29d.jpg"
39,"seashells","stimuli_exp1_jpg\\29c.jpg","stimuli_exp1_jpg\\29b.jpg"
39,"seashells","stimuli_exp1_jpg\\29b.jpg","stimuli_exp1_jpg\\29d.jpg"
39,"seashells","stimuli_exp1_jpg\\29c.jpg","stimuli_exp1_jpg\\29d.jpg"
48,"ski_poles","stimuli_exp1_jpg\\7b.jpg","stimuli_exp1_jpg\\7a.jpg"
48,"ski_poles","stimuli_exp1_jpg\\7a.jpg","stimuli_exp1_jpg\\7c.jpg"
48,"ski_poles","stimuli_exp1_jpg\\7d.jpg","stimuli_exp1_jpg\\7a.jpg"
48,"ski_poles","stimuli_exp1_jpg\\7c.jpg","stimuli_exp1_jpg\\7b.jpg"
48,"ski_poles","stimuli_exp1_jpg\\7d.jpg","stimuli_exp1_jpg\\7b.jpg"
48,"ski_poles","stimuli_exp1_jpg\\7c.jpg","stimuli_exp1_jpg\\7d.jpg"
23,"candles","stimuli_exp1_jpg\\47a.jpg","stimuli_exp1_jpg\\47b.jpg"
23,"candles","stimuli_exp1_jpg\\47c.jpg","stimuli_exp1_jpg\\47a.jpg"
23,"candles","stimuli_exp1_jpg\\47a.jpg","stimuli_exp1_jpg\\47d.jpg"
23,"candles","stimuli_exp1_jpg\\47b.jpg","stimuli_exp1_jpg\\47c.jpg"
23,"candles","stimuli_exp1_jpg\\47d.jpg","stimuli_exp1_jpg\\47b.jpg"
23,"candles","stimuli_exp1_jpg\\47c.jpg","stimuli_exp1_jpg\\47d.jpg"
30,"log","stimuli_exp1_jpg\\11a.jpg","stimuli_exp1_jpg\\11b.jpg"
30,"log","stimuli_exp1_jpg\\11c.jpg","stimuli_exp1_jpg\\11a.jpg"
30,"log","stimuli_exp1_jpg\\11d.jpg","stimuli_exp1_jpg\\11a.jpg"
30,"log","stimuli_exp1_jpg\\11b.jpg","stimuli_exp1_jpg\\11c.jpg"
30,"log","stimuli_exp1_jpg\\11b.jpg","stimuli_exp1_jpg\\11d.jpg"
30,"log","stimuli_exp1_jpg\\11d.jpg","stimuli_exp1_jpg\\11c.jpg"
